PWNETWPG,PAGEMIEG,PATTCRU,PATTSITC,PATTSKP,PEDUCMIE,PEFATINC,PFMTYPG,PFTENUR,PLFFPTME,PNBEARG,PPVRES,PWAPRVAL,PWASTDEP,PWATFS,PWDPRMOR,PWDSLOAN,PWDSTCRD,PWDSTLOC,DTI,Liquidity,Behavior Score,FSI
3782250.0,1,3,3,1,4,26600,9,2,2,1,59,3100000,7250,0,575000,23000,7250,37000,24.144736842105264,0.2725563909774436,1,14.595864661654135
915800.0,4,3,2,2,2,243375,4,2,1,3,35,1050000,-4200,0,300000,0,21000,40000,1.4833076527991782,-0.017257318952234205,0,0.8830816640986132
1242000.0,6,4,2,2,3,65550,2,1,3,0,24,525000,85000,77500,0,0,0,0,0.0,2.479023646071701,0,0.9916094584286803
4115250.0,6,4,2,2,4,143275,2,2,2,2,59,4100000,250,24000,310000,0,0,0,2.163671261559937,0.16925492933170477,0,1.365904728668644
2005975.0,3,3,3,2,4,213850,3,2,1,2,48,775000,30000,75000,450000,0,275,0,2.1055646481178396,0.4909983633387889,0,1.4597381342062192
780500.0,4,4,3,2,2,48625,1,2,1,1,48,500000,28000,37000,155000,0,0,0,3.1876606683804627,1.3367609254498716,0,2.447300771208226
14005.0,4,6,3,2,2,20500,4,3,3,2,35,0,5,0,0,0,0,2700,0.13170731707317074,0.00024390243902439024,0,0.0791219512195122
2496000.0,6,3,2,2,2,82325,2,2,3,2,47,750000,19000,10000,30000,0,4000,0,0.4129972669298512,0.35226237473428484,0,0.3887033100516247
175000.0,7,3,3,2,2,41750,2,1,3,0,59,90000,10000,4750,0,0,1000,0,0.023952095808383235,0.3532934131736527,0,0.15568862275449102
444500.0,6,4,3,2,3,50925,2,1,3,0,24,400000,10000,0,0,0,0,0,0.0,0.19636720667648502,0,0.07854688267059401
1608000.0,5,4,3,2,4,189300,2,1,1,2,46,340000,5000,100000,0,0,0,0,0.0,0.554675118858954,0,0.22187004754358164
201100.0,3,2,2,1,3,66225,9,2,1,1,10,120000,2500,300,72500,0,14000,0,1.3061532653831636,0.04228010570026425,1,0.8006040015100038
498850.0,4,4,3,2,3,29000,3,2,3,0,35,390000,50000,2000,280000,0,0,0,9.655172413793103,1.793103448275862,0,6.5103448275862075
1353750.0,4,4,3,2,3,135400,3,2,1,3,24,750000,2000,4750,250000,0,3000,0,1.8685376661742983,0.04985228951255539,0,1.141063515509601
873500.0,6,4,3,2,2,90325,2,1,3,1,46,240000,10500,67500,0,0,0,0,0.0,0.8635482978134514,0,0.3454193191253806
303025.0,7,4,2,2,9,66050,9,3,3,0,13,0,6750,44000,0,0,0,0,0.0,0.7683573050719152,0,0.3073429220287661
1011825.0,5,2,2,2,3,170925,4,2,1,3,24,625000,2000,825,2000,0,6000,0,0.04680415386865584,0.016527716834869095,0,0.034693579055141144
2465000.0,5,4,2,2,2,87925,2,1,3,1,46,625000,450000,210000,0,0,0,0,0.0,7.506397497867501,0,3.0025589991470003
300750.0,2,3,3,2,3,91900,3,2,3,2,24,220000,2500,0,115000,7750,0,0,1.3356909684439608,0.02720348204570185,0,0.8122959738846572
56500.0,3,3,2,2,4,0,3,3,3,0,35,0,3000,0,0,0,0,0,,,0,
1327500.0,6,4,3,2,3,146125,4,1,1,2,12,300000,52500,80000,0,0,4000,0,0.02737382378100941,0.9067579127459366,0,0.37912745936698033
22150.0,3,4,2,2,2,91975,3,3,3,1,24,0,0,0,0,0,2100,0,0.022832291383528134,0.0,0,0.01369937483011688
2668000.0,5,4,2,2,4,126200,3,1,1,2,35,1200000,72500,200000,0,0,0,0,0.0,2.159270998415214,0,0.8637083993660856
4362500.0,4,4,1,2,4,404825,4,2,1,3,35,1500000,30000,62500,170000,0,0,0,0.4199345396158834,0.2284937936145248,0,0.34335824121534
1929750.0,5,4,3,2,4,247650,4,1,1,3,24,600000,4750,165000,0,0,0,0,0.0,0.6854431657581264,0,0.27417726630325057
581880.0,5,3,2,2,3,76100,3,1,1,1,35,550000,20000,0,0,0,12000,0,0.15768725361366623,0.2628120893561104,0,0.19973718791064388
30400.0,1,3,3,2,4,39250,1,3,1,1,13,0,26000,4100,0,0,0,0,0.0,0.7668789808917198,0,0.3067515923566879
10950.0,4,2,2,1,2,4000,1,3,3,0,59,0,950,0,0,0,0,0,0.0,0.2375,1,0.095
2472000.0,3,3,1,2,4,296450,3,2,1,2,24,800000,2000,40000,320000,0,14500,0,1.1283521673132062,0.14167650531286896,0,0.7336819025130713
660150.0,3,2,3,2,3,83900,3,2,1,2,35,700000,3200,0,2700,0,36000,0,0.4612634088200238,0.03814064362336114,0,0.2920143027413587
3414750.0,6,4,2,2,3,87800,2,1,3,0,35,1250000,5750,60000,0,0,0,100000,1.1389521640091116,0.7488610478359908,0,0.9829157175398633
95500.0,5,4,3,2,1,72800,1,3,1,1,47,0,4750,0,0,0,9250,0,0.12706043956043955,0.06524725274725275,0,0.10233516483516483
520500.0,5,4,3,2,4,90425,2,2,1,1,47,460000,115000,0,300000,0,0,0,3.317666574509262,1.271772186895217,0,2.4993088194636437
924650.0,6,4,2,2,4,49575,1,2,3,1,35,775000,175,77500,370000,0,0,475,7.473020675743823,1.5668179525970751,0,5.110539586485124
4282000.0,5,4,3,2,2,162700,9,1,3,9,13,525000,15000,260000,0,0,0,0,0.0,1.6902274124154886,0,0.6760909649661955
1499255.0,6,4,2,2,2,89325,2,1,3,2,35,1300000,8250,0,0,0,0,400000,4.478029666946544,0.09235936188077246,0,2.7237615449202353
1003250.0,6,3,2,2,3,36050,4,1,3,0,48,675000,2000,34000,0,0,5750,70000,2.10124826629681,0.9986130374479889,0,1.6601941747572815
2765150.0,5,4,3,2,4,88225,2,1,3,0,59,1750000,115000,0,0,0,0,0,0.0,1.3034854066307735,0,0.5213941626523094
187400.0,7,4,3,2,2,32600,1,3,3,0,59,0,35000,1900,0,0,0,0,0.0,1.1319018404907975,0,0.452760736196319
1702760.0,6,4,2,2,4,112800,2,2,3,0,47,525000,5750,0,70000,0,0,0,0.6205673758865248,0.050975177304964536,0,0.3927304964539007
207500.0,6,4,3,2,3,26000,1,1,3,0,47,60000,6500,52500,0,0,1000,0,0.038461538461538464,2.269230769230769,0,0.9307692307692308
2454000.0,4,4,2,2,3,38675,3,2,9,2,59,650000,0,0,52500,0,7500,15000,1.9392372333548804,0.0,0,1.1635423400129281
2180000.0,6,4,3,2,4,95500,2,2,3,0,46,750000,260000,0,450000,0,0,0,4.712041884816754,2.722513089005236,0,3.9162303664921465
-40150.0,3,2,2,2,4,53475,3,3,3,1,35,0,15000,0,0,60000,0,0,1.1220196353436185,0.2805049088359046,0,0.7854137447405329
627000.0,3,4,2,2,1,88225,4,1,1,1,24,600000,5000,2000,0,0,0,60000,0.6800793425899688,0.0793425899688297,0,0.43978464154151314
2560000.0,6,4,1,2,4,136775,2,1,3,0,35,700000,100000,240000,0,0,0,220000,1.6084810820690916,2.4858343995613232,0,1.9594224090659842
635800.0,2,4,3,2,3,123950,3,2,1,2,59,750000,5250,1050,310000,0,0,0,2.501008471157725,0.050826946349334406,0,1.5209358612343686
3192250.0,2,4,3,2,4,127825,9,2,1,2,35,500000,24000,5500,320000,0,0,0,2.50342264815177,0.2307842753764913,0,1.5943672990416586
240500.0,7,4,3,2,2,58375,4,1,6,0,24,210000,20000,0,0,0,0,0,0.0,0.3426124197002141,0,0.13704496788008566
99625.0,4,1,3,2,3,102750,4,3,1,3,24,0,4100,625,0,0,1900,0,0.018491484184914843,0.04598540145985401,1,0.029489051094890514
242750.0,5,4,3,2,2,36575,1,2,1,1,47,250000,750,0,80000,0,0,0,2.1872863978127137,0.02050580997949419,0,1.3205741626794258
3181000.0,6,4,3,2,4,71700,2,1,3,1,48,750000,230000,130000,0,0,0,0,0.0,5.02092050209205,0,2.00836820083682
585280.0,6,4,2,1,3,42375,1,3,3,0,13,0,-2500,30,0,0,5250,0,0.12389380530973451,-0.058289085545722714,1,0.051020648967551624
652250.0,6,3,3,2,3,47975,2,1,3,0,24,440000,6000,10000,0,0,0,60000,1.2506513809275663,0.33350703491401773,0,0.8837936425221469
349500.0,2,4,2,2,4,134650,3,2,3,2,48,280000,5000,47500,210000,0,0,0,1.55959896026736,0.38989974006684,0,1.0917192721871518
2802500.0,3,4,3,2,4,176650,3,1,1,3,59,1750000,22000,55000,0,0,0,0,0.0,0.4358901783187093,0,0.17435607132748374
852250.0,3,4,1,2,4,164875,3,2,1,2,24,825000,6500,57500,470000,6750,0,0,2.89158453373768,0.38817285822592873,0,1.8902198635329794
380300.0,3,4,3,2,4,67225,9,2,1,9,11,300000,34000,4800,90000,0,0,0,1.3387876534027519,0.5771662328002976,0,1.0341390851617702
1424000.0,4,4,2,2,4,148150,4,2,1,3,59,1500000,7750,50000,650000,0,0,0,4.387445156935538,0.38980762740465746,0,2.788390145123186
672300.0,3,4,1,2,4,185975,2,3,1,2,35,0,87500,30000,0,0,0,0,0.0,0.631805350181476,0,0.2527221400725904
1966050.0,6,4,3,2,4,81800,4,1,3,2,24,625000,300000,135000,0,0,0,0,0.0,5.3178484107579465,0,2.127139364303179
1676850.0,6,4,3,2,4,77875,2,1,3,0,24,475000,40000,230000,0,0,0,0,0.0,3.467094703049759,0,1.3868378812199038
257525.0,2,3,2,1,2,135800,2,2,1,2,47,210000,700,0,145000,0,36000,0,1.332842415316642,0.005154639175257732,1,0.8017673048600883
418750.0,6,6,2,2,4,113175,2,1,9,9,13,350000,60000,0,0,0,0,0,0.0,0.5301524188204109,0,0.21206096752816436
3099450.0,4,4,2,2,4,166625,3,2,1,3,35,1200000,10500,0,875000,0,0,100000,5.851462865716429,0.06301575393848462,0,3.536084021005251
718250.0,4,3,2,2,4,295825,3,2,1,2,35,700000,21000,30000,250000,0,4000,0,0.8586157356545254,0.17239922251331025,0,0.5841291303980394
3844075.0,5,4,2,2,4,72075,2,1,1,2,12,925000,37000,65000,0,0,925,0,0.012833853624696497,1.4151925078043703,0,0.5737773152965661
385500.0,3,4,2,2,4,130375,3,2,1,2,35,600000,6000,0,400000,0,0,0,3.068072866730585,0.046021093000958774,0,1.8592521572387344
2112000.0,6,4,3,2,4,88300,2,1,2,1,10,310000,400000,55000,0,0,0,0,0.0,5.152887882219706,0,2.0611551528878826
244540.0,5,3,2,2,2,18000,1,1,3,0,35,340000,40,250,0,0,21000,75000,5.333333333333333,0.01611111111111111,0,3.206444444444444
1422000.0,4,4,3,2,4,187975,3,1,1,3,24,300000,44000,52500,0,0,0,0,0.0,0.5133661391142439,0,0.20534645564569756
888500.0,3,4,3,2,4,110275,1,1,1,1,35,500000,30000,80000,0,0,0,0,0.0,0.9975062344139651,0,0.39900249376558605
1861500.0,4,4,3,2,4,92375,1,1,1,1,35,950000,14500,70000,0,0,0,0,0.0,0.9147496617050067,0,0.3658998646820027
101250.0,4,3,3,2,4,55225,1,3,1,1,12,0,750,10000,0,0,8250,0,0.14938886373924853,0.19465821638750566,0,0.16749660479855139
26000.0,5,4,3,2,4,81775,2,3,1,2,13,0,500,250,0,8750,0,0,0.10700091715071844,0.009171507184347295,0,0.06786915316416998
300000.0,6,1,3,2,3,27250,1,1,3,0,24,130000,0,24000,0,0,0,0,0.0,0.8807339449541285,1,0.3522935779816514
1200150.0,2,4,3,2,4,138450,3,2,1,2,59,1250000,10500,30000,460000,0,4100,0,3.352112676056338,0.29252437703141926,0,2.1282773564463704
2117250.0,5,4,3,2,4,166950,2,2,1,2,24,525000,7250,52500,130000,0,0,0,0.7786762503743636,0.35789158430667867,0,0.6103623839472896
899150.0,6,4,3,2,4,117075,2,1,2,2,47,250000,5250,19000,0,0,0,0,0.0,0.20713218022635063,0,0.08285287209054026
1133550.0,4,4,3,2,4,165000,1,2,1,1,35,875000,3000,0,525000,0,0,0,3.1818181818181817,0.01818181818181818,0,1.9163636363636363
870005.0,7,4,2,2,4,69700,2,1,3,1,35,200000,160000,55000,0,0,0,0,0.0,3.084648493543759,0,1.2338593974175036
2127250.0,5,4,3,2,1,147275,4,2,1,3,59,2000000,4750,0,460000,0,0,0,3.123408589373621,0.03225258869461891,0,1.88694618910202
4286550.0,4,4,3,2,4,310575,2,2,1,2,48,575000,22000,0,135000,0,4000,32000,0.5505916445303067,0.07083635192787571,0,0.3586895274893343
2497005.0,4,4,2,2,4,252325,3,1,1,9,12,675000,32000,0,0,0,0,0,0.0,0.12682056871098782,0,0.05072822748439513
950.0,3,6,3,2,2,32800,3,3,6,0,24,0,0,0,0,0,0,0,0.0,0.0,0,0.0
191000.0,3,4,1,2,2,62200,3,2,1,1,59,300000,14500,3500,170000,0,0,0,2.733118971061093,0.28938906752411575,0,1.755627009646302
1472250.0,5,4,2,2,2,51675,1,1,1,1,35,1000000,72500,10000,0,0,0,0,0.0,1.5965166908563135,0,0.6386066763425254
537900.0,2,2,2,2,4,93900,9,2,1,3,12,250000,0,0,200000,13000,15000,0,2.428115015974441,0.0,0,1.4568690095846646
426880.0,5,3,2,2,2,119325,4,2,2,3,13,250000,80,0,34000,0,2200,0,0.3033731405824429,0.0006704378797402053,0,0.18229205950136182
1923000.0,1,4,1,2,4,237025,1,2,1,1,35,1150000,30000,0,975000,0,1000,0,4.117709102415357,0.12656892732834088,0,2.5212530323805504
440100.0,5,3,2,2,2,111550,2,2,1,2,13,350000,1500,0,120000,0,2900,25000,1.3258628417749887,0.01344688480502017,0,0.8008964589870012
21305.0,4,1,2,2,4,72000,4,3,1,3,35,0,15000,0,0,0,0,0,0.0,0.20833333333333334,1,0.08333333333333334
373625.0,6,3,3,2,4,18025,1,3,3,0,11,0,320000,0,0,0,6500,0,0.3606102635228849,17.753120665742024,0,7.317614424410541
1807000.0,6,4,3,2,4,85300,2,2,3,0,48,550000,31000,1000,220000,0,0,0,2.5791324736225087,0.37514654161781946,0,1.697538100820633
538500.0,4,3,2,2,3,89200,2,1,1,2,48,250000,2000,57500,0,0,15000,15500,0.3419282511210762,0.6670403587443946,0,0.47197309417040356
1053500.0,3,4,2,2,3,97000,3,2,1,2,47,500000,40000,52500,130000,0,0,0,1.3402061855670102,0.9536082474226805,0,1.1855670103092784
3161905.0,5,4,2,2,4,1414375,9,2,1,1,35,2000000,700000,0,600000,0,2100,0,0.4257003977021653,0.4949182501104728,0,0.4533875386654883
1066350.0,6,4,2,2,1,53700,2,1,3,0,35,230000,21000,0,0,0,3400,0,0.0633147113594041,0.39106145251396646,0,0.19441340782122907
2756350.0,2,4,3,2,4,106100,3,2,1,1,59,1350000,10000,5250,650000,0,0,0,6.126295947219604,0.14373232799245994,0,3.733270499528746
503500.0,4,3,3,2,2,177200,3,2,2,2,48,600000,26000,0,400000,0,52500,0,2.5536117381489842,0.14672686230248308,0,1.5908577878103838
2811000.0,3,4,3,2,3,126300,3,2,1,2,35,1500000,40000,0,195000,0,0,0,1.5439429928741093,0.3167062549485352,0,1.0530482977038795
3122900.0,6,4,1,2,4,106175,1,1,3,0,48,440000,1450000,120000,0,0,0,0,0.0,14.7869084059336,0,5.91476336237344
421405.0,5,4,3,1,4,13150,1,2,1,0,24,525000,4400,0,180000,0,0,0,13.688212927756654,0.33460076045627374,1,8.346768060836501
1372400.0,4,4,1,2,2,172350,2,2,1,2,24,825000,10000,0,550000,0,4600,4500,3.2439802727008993,0.05802146794313896,0,1.9695967507977952
550.0,3,2,3,2,3,52450,3,3,1,1,12,0,50,0,0,0,500,0,0.009532888465204958,0.0009532888465204957,0,0.006101048617731172
1956400.0,5,3,3,1,4,85175,2,1,2,1,47,430000,30000,0,0,0,4100,6000,0.11857939536248899,0.3522160258291752,1,0.2120340475491635
1850600.0,3,4,1,2,3,193050,3,2,1,2,47,700000,4100,0,450000,0,0,0,2.331002331002331,0.021238021238021237,0,1.407096607096607
79400.0,6,4,3,2,4,36000,2,3,3,0,59,0,2400,47500,0,0,0,0,0.0,1.386111111111111,0,0.5544444444444444
218950.0,2,6,2,2,3,113100,3,2,1,1,47,115000,475,175,105000,29000,0,0,1.1847922192749778,0.005747126436781609,0,0.7131741821396993
563900.0,3,4,1,2,4,246475,9,2,1,2,47,700000,105000,75000,575000,0,3100,0,2.345471143117963,0.7302971903844203,0,1.699401562024546
15920.0,2,3,3,2,4,31125,9,3,1,1,10,0,10500,0,0,5000,80,0,0.1632128514056225,0.3373493975903614,0,0.23286746987951806
989500.0,7,4,3,2,2,58750,1,1,3,0,13,300000,5000,55000,0,0,0,0,0.0,1.0212765957446808,0,0.4085106382978723
641500.0,6,4,3,2,4,45100,1,2,3,0,24,500000,14500,87500,100000,0,0,0,2.2172949002217295,2.261640798226164,0,2.2350332594235036
3140250.0,4,3,2,2,3,133550,3,1,1,3,35,1200000,500,0,0,0,0,55000,0.4118307749906402,0.0037439161362785474,0,0.2485960314488955
700050.0,3,3,1,2,3,120200,9,2,1,1,10,340000,1250,11500,175000,0,0,9000,1.5307820299500832,0.10607321131447588,0,0.9608985024958402
-6675.0,2,2,2,2,2,16000,1,3,3,0,35,0,325,0,0,0,16500,0,1.03125,0.0203125,0,0.6268750000000001
2512500.0,5,4,3,2,4,71925,2,1,3,1,12,1000000,40000,110000,0,0,0,0,0.0,2.0855057351407718,0,0.8342022940563087
421000.0,6,2,3,2,3,35825,1,2,1,1,48,460000,15000,0,105000,0,14000,0,3.3217027215631543,0.418702023726448,0,2.160502442428472
857000.0,5,3,3,2,4,26600,1,3,3,0,24,0,2000,0,0,0,1500,0,0.05639097744360902,0.07518796992481203,0,0.06390977443609022
552500.0,6,4,2,2,2,88450,2,3,2,1,24,0,0,0,0,0,0,0,0.0,0.0,0,0.0
806405.0,4,3,2,2,3,109050,3,2,1,3,24,900000,1000,0,195000,0,0,0,1.7881705639614855,0.009170105456212746,0,1.0765703805593763
366500.0,3,4,2,2,3,108575,3,2,1,2,48,550000,57500,0,320000,0,0,0,2.94727147133318,0.5295878425051808,0,1.9801980198019802
4221500.0,4,4,3,2,4,9625,3,2,2,2,59,1900000,105000,140000,310000,0,0,0,32.20779220779221,25.454545454545453,0,29.506493506493506
2424400.0,5,4,3,2,4,208300,1,1,1,1,35,750000,200000,87500,0,0,0,0,0.0,1.3802208353336534,0,0.5520883341334614
1716600.0,6,4,3,2,3,101075,4,2,3,2,24,475000,29000,100,17500,0,0,0,0.17313875834776157,0.28790502102399207,0,0.21904526341825378
1602000.0,6,4,2,2,4,80675,2,2,3,0,59,550000,14500,0,75000,0,0,0,0.9296560272699101,0.17973349860551596,0,0.6296870158041524
261250.0,3,4,3,2,4,87975,2,2,1,2,48,250000,18000,17000,92500,0,0,0,1.0514350667803354,0.39784029553850525,0,0.7899971582836033
1663500.0,5,4,3,2,2,92000,2,2,1,1,24,475000,70000,57500,9500,0,0,14500,0.2608695652173913,1.3858695652173914,0,0.7108695652173913
1794000.0,5,4,3,2,2,171800,4,1,1,3,35,1250000,57500,10500,0,29000,0,92500,0.7072176949941793,0.3958090803259604,0,0.5826542491268918
265975.0,5,4,3,2,3,63650,4,1,1,1,12,90000,30000,60000,0,0,300,0,0.004713275726630008,1.4139827179890023,0,0.5684210526315789
846000.0,5,3,3,2,2,89375,2,2,1,2,24,490000,0,0,250000,0,0,0,2.797202797202797,0.0,0,1.6783216783216781
2992700.0,6,4,2,1,4,159000,1,1,3,1,35,1600000,0,0,0,0,2800,130000,0.8352201257861636,0.0,1,0.5011320754716981
-23450.0,3,3,3,2,3,50275,1,3,1,1,10,0,2100,0,0,29000,2100,0,0.6185977125808055,0.0417702635504724,0,0.3878667329686723
1115500.0,2,4,2,2,4,187475,9,1,1,9,11,390000,0,0,0,0,2000,0,0.010668089078543806,0.0,0,0.006400853447126283
1067400.0,5,4,2,2,1,130775,4,1,1,2,46,400000,90000,0,0,0,0,10500,0.08029057541579047,0.688204932135347,0,0.3234563181036131
397825.0,3,3,2,2,3,54700,1,2,1,1,24,525000,575,0,270000,0,14000,0,5.1919561243144425,0.010511882998171846,0,3.119378427787934
183350.0,5,3,2,2,2,80875,2,1,1,1,47,145000,9250,5000,0,0,0,0,0.0,0.17619783616692428,0,0.07047913446676972
3282005.0,6,4,3,2,4,128150,2,1,3,1,35,825000,35000,40000,0,0,0,0,0.0,0.5852516582130316,0,0.23410066328521265
903150.0,7,4,3,2,3,61900,2,1,3,0,24,400000,24000,4750,0,0,2100,0,0.033925686591276254,0.46445880452342486,0,0.20613893376413572
272180.0,5,4,2,2,3,41225,1,2,1,1,13,290000,1850,80,77500,0,0,2000,1.9284414796846574,0.04681625227410552,0,1.1757913887204365
1411255.0,2,4,3,2,3,170050,9,1,1,3,47,600000,145000,46000,0,0,0,0,0.0,1.1231990591002645,0,0.4492796236401058
54575.0,3,4,3,1,4,166125,3,2,1,1,59,875000,525,100,850000,0,6500,0,5.155756207674943,0.003762227238525207,1,3.094958615500376
1392950.0,4,4,3,2,4,52650,3,1,1,1,47,320000,105000,40000,0,0,1050,0,0.019943019943019943,2.7540360873694207,0,1.1135802469135803
390900.0,3,3,3,2,4,108600,3,2,1,2,47,250000,26000,14500,190000,47500,2500,2100,2.229281767955801,0.3729281767955801,0,1.4867403314917125
834750.0,2,4,1,2,4,88125,2,2,1,2,48,340000,10000,6000,250000,0,0,70000,3.631205673758865,0.18156028368794327,0,2.2513475177304967
472750.0,6,3,3,2,1,29475,1,1,3,0,24,260000,500,0,0,0,4000,0,0.13570822731128074,0.016963528413910092,0,0.08821034775233248
949500.0,5,4,3,2,4,90075,1,3,2,1,13,0,10000,70000,0,0,0,0,0.0,0.8881487649181238,0,0.35525950596724953
1026650.0,6,6,3,2,3,155650,1,2,1,1,59,650000,2400,0,220000,0,0,0,1.4134275618374559,0.015419209765499518,0,0.8542242210086733
676500.0,3,3,2,2,3,54150,1,2,2,1,35,525000,62500,0,33000,0,0,0,0.6094182825484764,1.154201292705448,0,0.827331486611265
1051000.0,6,3,3,2,2,74000,4,1,3,9,47,400000,65000,100000,0,0,3000,0,0.04054054054054054,2.22972972972973,0,0.9162162162162163
98000.0,3,4,3,2,4,28800,1,3,2,1,59,0,13500,80000,0,0,0,0,0.0,3.2465277777777777,0,1.2986111111111112
1212500.0,6,3,3,2,4,92300,2,1,3,0,46,390000,12000,85000,0,0,4500,0,0.04875406283856988,1.0509209100758397,0,0.44962080173347785
84250.0,3,4,1,2,4,52225,1,3,1,1,24,0,0,10000,0,0,0,0,0.0,0.19147917663954045,0,0.07659167065581618
1257325.0,6,4,2,2,3,38325,1,2,3,1,35,625000,275,36000,62500,0,0,0,1.6307893020221786,0.9465101108936725,0,1.3570776255707762
2475.0,5,2,2,1,3,1400,1,3,3,1,59,0,175,0,0,0,2100,0,1.5,0.125,1,0.95
251850.0,6,3,3,2,4,52150,1,3,9,1,13,0,3600,0,0,0,7750,0,0.1486097794822627,0.06903163950143816,0,0.1167785234899329
2207500.0,4,4,3,2,4,251825,3,2,1,3,59,1050000,24000,45000,340000,0,0,0,1.3501439491710514,0.27399980144941927,0,0.9196862900823985
316500.0,4,3,3,2,3,161850,4,2,1,1,48,330000,15500,0,95000,21000,19000,0,0.8341056533827618,0.09576768612913192,0,0.5387704664813098
125600.0,2,3,1,2,3,78950,2,1,1,2,24,100000,950,0,0,0,5250,6250,0.14566181127295758,0.012032932235592146,0,0.0922102596580114
808025.0,2,4,3,2,2,85775,3,2,1,2,35,750000,43000,14500,310000,0,475,0,3.6196444185368697,0.6703584960652871,0,2.4399300495482366
476125.0,4,1,3,1,4,160025,3,3,1,3,59,0,9250,0,0,0,33000,0,0.20621777847211373,0.057803468208092484,1,0.14685205436650522
680500.0,6,4,3,2,3,70975,2,2,2,1,24,350000,3000,0,230000,0,0,0,3.240577668193026,0.042268404367735116,0,1.9612539626629095
856000.0,5,4,3,2,2,71125,2,1,3,0,24,180000,125000,170000,0,0,0,0,0.0,4.147627416520211,0,1.6590509666080846
63750.0,2,3,3,1,4,72900,2,3,1,2,24,0,6250,12000,0,8000,7500,4750,0.2777777777777778,0.2503429355281207,1,0.266803840877915
150775.0,5,2,3,2,4,117750,4,2,1,3,47,410000,18000,0,240000,0,10000,115000,3.099787685774947,0.15286624203821655,0,1.9210191082802548
60825.0,4,4,3,2,2,72200,1,1,1,1,47,175000,1700,125,0,0,9500,125000,1.8628808864265929,0.02527700831024931,0,1.1278393351800555
404500.0,4,4,3,2,4,102875,3,2,1,2,46,320000,15000,0,102500,0,0,0,0.9963547995139733,0.14580801944106925,0,0.6561360874848117
85000.0,2,4,2,2,4,44700,1,3,1,1,13,0,3300,675,0,0,225,0,0.0050335570469798654,0.08892617449664429,0,0.03859060402684564
3307500.0,6,4,1,2,4,78050,2,1,3,0,35,1600000,45000,185000,0,0,0,0,0.0,2.9468289557975655,0,1.1787315823190263
1391000.0,6,4,3,2,3,121650,2,2,1,2,24,320000,20000,31000,105000,0,0,0,0.8631319358816276,0.4192355117139334,0,0.6855733662145499
234525.0,6,6,3,2,4,66075,2,3,9,0,12,0,525,0,0,0,0,0,0.0,0.007945516458569807,0,0.003178206583427923
84150.0,7,3,2,2,2,26000,1,1,3,0,10,77500,725,0,0,0,325,0,0.0125,0.027884615384615386,0,0.018653846153846153
760500.0,6,3,2,2,4,44425,2,2,3,0,11,360000,10000,0,7000,0,0,0,0.15756893640967923,0.22509848058525606,0,0.18458075407990998
162250.0,2,4,3,2,3,120425,2,2,1,2,46,140000,10000,2000,92500,0,0,0,0.768112933361013,0.09964708324683413,0,0.5007265933153414
-44650.0,2,6,2,2,3,48375,1,3,1,1,35,0,100,0,0,25000,0,29000,1.1162790697674418,0.0020671834625322996,0,0.6705943152454781
2782750.0,6,3,3,2,4,144475,2,2,3,1,24,1050000,45000,120000,390000,0,7250,180000,3.995500951721751,1.1420661014016267,0,2.854127011593701
777250.0,6,2,2,2,3,45500,2,2,2,1,59,525000,50000,0,145000,0,7750,0,3.357142857142857,1.098901098901099,0,2.453846153846154
1346000.0,4,4,3,2,3,155600,3,1,1,2,47,350000,24000,14500,0,0,250,0,0.0016066838046272494,0.2474293059125964,0,0.09993573264781491
671755.0,2,3,1,2,2,50800,9,1,1,1,11,290000,5250,0,0,0,5750,41000,0.9202755905511811,0.10334645669291338,0,0.5935039370078741
1672400.0,5,4,3,2,4,79750,2,2,1,2,59,1850000,2400,0,500000,0,0,165000,8.338557993730408,0.030094043887147336,0,5.0151724137931035
469575.0,2,4,3,2,4,78650,9,2,1,1,13,575000,8000,350,72500,18500,0,20000,1.4113159567705023,0.10616656071201526,0,0.8892561983471075
360750.0,5,3,2,2,2,67250,9,1,1,1,46,310000,41000,0,0,0,0,0,0.0,0.6096654275092936,0,0.24386617100371746
119975.0,3,4,3,2,3,90375,3,2,1,1,24,135000,4500,675,50000,0,1200,0,0.5665283540802213,0.05726141078838174,0,0.3628215767634855
726500.0,6,4,1,2,4,156075,2,2,1,1,47,350000,14500,22000,240000,0,0,0,1.537722248918789,0.23386192535639916,0,1.0161781194938329
3462000.0,7,4,3,2,3,228975,2,1,1,9,35,1200000,220000,230000,0,0,10000,260000,1.1791680314444808,1.965280052407468,0,1.4936128398296757
583750.0,6,4,3,2,4,39300,2,1,3,0,35,400000,5000,92500,0,0,0,0,0.0,2.480916030534351,0,0.9923664122137406
340000.0,4,4,3,2,3,165550,4,2,1,2,48,410000,1000,0,100000,0,0,0,0.6040471156750227,0.006040471156750227,0,0.3648444578677137
2332900.0,4,3,3,2,3,257100,9,2,1,3,12,470000,2900,0,310000,0,65000,85000,1.7891870867366784,0.011279657720731234,0,1.0780241151302996
353400.0,6,4,3,2,3,44400,2,1,3,0,12,250000,15000,0,0,0,3100,0,0.06981981981981981,0.33783783783783783,0,0.17702702702702702
1859000.0,5,4,2,2,4,391125,9,2,1,1,12,1050000,14000,0,550000,0,0,0,1.4062000639181846,0.035794183445190156,0,0.8580377117289869
